author_id,author_name,author_page_url,birthplace,book_average_rating,book_fullurl,book_id,book_title,genre_1,genre_2,pages,year_publication,fiction_nonfiction,period_publication,genre_number
4965585,Lorraine Carey ,/author/show/4965585.Lorraine_Carey,USA and Canada,4.68,https://www.goodreads.com/book/show/23254234-jonathan-s-locket,23254234,       Jonathan’s Locket ,Historical,Young Adult,104,2012,Fiction,21st century,7
7047768,Eliza Tilton ,/author/show/7047768.Eliza_Tilton,USA and Canada,4.31,https://www.goodreads.com/book/show/26199938-crimson-tides,26199938,       Crimson Tides ,Fantasy,See top shelves…,214,2016,Fiction,21st century,6
7200721,Julia Mills ,/author/show/7200721.Julia_Mills,USA and Canada,3.81,https://www.goodreads.com/book/show/42369059-her-dragon-to-slay,42369059,       Her Dragon To Slay ,Fantasy,Fantasy,165,2013,Fiction,21st century,6
5105090,Anne L. Parks ,/author/show/5105090.Anne_L_Parks,USA and Canada,3.88,https://www.goodreads.com/book/show/25725835-elementals,25725835,       Elementals: A Paranormal Urban Fantasy Romance Anthology ,Fantasy,Fantasy,386,2015,Fiction,21st century,6
7142258,L.H. Nicole ,/author/show/7142258.L_H_Nicole,USA and Canada,4.23,https://www.goodreads.com/book/show/26829269-relics-of-camelot,26829269,       Relics of Camelot ,Fantasy,Romance,346,2016,Fiction,21st century,6
14126721,Caroline Andrus ,/author/show/14126721.Caroline_Andrus,USA and Canada,4.31,https://www.goodreads.com/book/show/26073310-propose-to-me,26073310,       Propose To Me ,Romance,Contemporary,290,2014,Fiction,21st century,11
341927,Gennita Low ,/author/show/341927.Gennita_Low,Asia,4.42,https://www.goodreads.com/book/show/25026469-summer-fire,25026469,       Summer Fire ,Romance,Anthologies,1484,2015,Fiction,21st century,11
282919,Nancy Gideon ,/author/show/282919.Nancy_Gideon,USA and Canada,4.19,https://www.goodreads.com/book/show/10836896-seeker-of-shadows,10836896,       Seeker of Shadows ,Fantasy,Romance,387,2012,Fiction,21st century,6
19729,Stephanie Rowe ,/author/show/19729.Stephanie_Rowe,Unknown,4.37,https://www.goodreads.com/book/show/24487039-romancing-the-paranormal,24487039,       Romancing the Paranormal: All New Tales ,Fantasy,Romance,941,2015,Fiction,21st century,6
5832198,J. Keller Ford ,/author/show/5832198.J_Keller_Ford,Europe,3.71,https://www.goodreads.com/book/show/25721483-in-the-shadow-of-the-dragon-king,25721483,       In the Shadow of the Dragon King ,Fantasy,Young Adult,403,2016,Fiction,21st century,6
421434,Terry Spear ,/author/show/421434.Terry_Spear,USA and Canada,3.87,https://www.goodreads.com/book/show/14296667-savage-hunger,14296667,       Savage Hunger ,Fantasy,Romance,352,2012,Fiction,21st century,6
7267262,Becky  Wallace ,/author/show/7267262.Becky_Wallace,USA and Canada,3.83,https://www.goodreads.com/book/show/25732113-the-skylighter,25732113,       The Skylighter ,Fantasy,Young Adult,422,2016,Fiction,21st century,6
3409997,Elle Jasper ,/author/show/3409997.Elle_Jasper,Unknown,3.96,https://www.goodreads.com/book/show/13549869-black-fallen,13549869,       Black Fallen ,Fantasy,Fantasy,336,2012,Fiction,21st century,6
75497,Karin Tabke ,/author/show/75497.Karin_Tabke,USA and Canada,3.9,https://www.goodreads.com/book/show/11303597-blood-vow,11303597,       Blood Vow ,Romance,Fantasy,250,2012,Fiction,21st century,11
5045068,Shannen Crane Camp ,/author/show/5045068.Shannen_Crane_Camp,USA and Canada,4.05,https://www.goodreads.com/book/show/29962194-parrish,29962194,       Parrish ,Fantasy,Romance,295,2015,Fiction,21st century,6
116581,Anya Bast ,/author/show/116581.Anya_Bast,USA and Canada,3.79,https://www.goodreads.com/book/show/11029566-embrace-of-the-damned,11029566,       Embrace of the Damned ,Romance,Romance,294,2012,Fiction,21st century,11
5049521,Amanda  Carlson ,/author/show/5049521.Amanda_Carlson,USA and Canada,3.72,https://www.goodreads.com/book/show/11823873-full-blooded,11823873,       Full Blooded ,Fantasy,Fantasy,259,2012,Fiction,21st century,6
267687,Pamela Palmer ,/author/show/267687.Pamela_Palmer,Unknown,4.15,https://www.goodreads.com/book/show/13515264-a-love-untamed,13515264,       A Love Untamed ,Romance,Fantasy,368,2012,Fiction,21st century,11
6923685,Jane Godman ,/author/show/6923685.Jane_Godman,Unknown,4.29,https://www.goodreads.com/book/show/27239071-otherworld-protector,27239071,       Otherworld Protector ,Fantasy,Romance,293,2015,Fiction,21st century,6
35023,Alyssa Day ,/author/show/35023.Alyssa_Day,Unknown,4.32,https://www.goodreads.com/book/show/11092162-heart-of-atlantis,11092162,       Heart of Atlantis ,Romance,Fantasy,307,2012,Fiction,21st century,11
2002988,Elisabeth Naughton ,/author/show/2002988.Elisabeth_Naughton,Unknown,4.32,https://www.goodreads.com/book/show/12811730-enslaved,12811730,       Enslaved ,Fantasy,Romance,374,2012,Fiction,21st century,6
5295120,Morgan Rhodes ,/author/show/5295120.Morgan_Rhodes,Unknown,4.26,https://www.goodreads.com/book/show/23367261-crystal-storm,23367261,       Crystal Storm ,Fantasy,Young Adult,379,2016,Fiction,21st century,6
6947727,Sara Raasch ,/author/show/6947727.Sara_Raasch,USA and Canada,3.99,https://www.goodreads.com/book/show/28512486-frost-like-night,28512486,       Frost Like Night ,Fantasy,Young Adult,496,2016,Fiction,21st century,6
2357,Kerrelyn Sparks ,/author/show/2357.Kerrelyn_Sparks,USA and Canada,4.24,https://www.goodreads.com/book/show/11437971-wanted,11437971,       Wanted: Undead or Alive ,Romance,Fantasy,374,2012,Fiction,21st century,11
8591,Janny Wurts ,/author/show/8591.Janny_Wurts,Unknown,3.75,https://www.goodreads.com/book/show/28660.The_Curse_of_the_Mistwraith,28660,       The Curse of the Mistwraith ,Fantasy,Fantasy,830,1993,Fiction,20th century or before,6
20560,Sheri S. Tepper ,/author/show/20560.Sheri_S_Tepper,USA and Canada,3.82,https://www.goodreads.com/book/show/387339.Beauty,387339,       Beauty ,Fantasy,Science Fiction,463,1991,Fiction,20th century or before,6
6522939,Carla J. Hanna ,/author/show/6522939.Carla_J_Hanna,USA and Canada,4.22,https://www.goodreads.com/book/show/16291209-starlet-s-run,16291209,       Starlet's Run ,Young Adult,Romance,326,2012,Fiction,21st century,14
13835635,Rachel Davidson Leigh ,/author/show/13835635.Rachel_Davidson_Leigh,Unknown,3.91,https://www.goodreads.com/book/show/31211256-hold,31211256,       Hold ,Young Adult,Lgbt,255,2016,Fiction,21st century,14
6434797,Rebecca Phillips ,/author/show/6434797.Rebecca_Phillips,USA and Canada,3.68,https://www.goodreads.com/book/show/25489261-any-other-girl,25489261,       Any Other Girl ,Young Adult,Romance,272,2016,Fiction,21st century,14
7124717,Rebecca Harwell ,/author/show/7124717.Rebecca_Harwell,Unknown,3.84,https://www.goodreads.com/book/show/27409882-the-iron-phoenix,27409882,       The Iron Phoenix ,Fantasy,Lgbt,240,2016,Fiction,21st century,6
5154098,Caela Carter ,/author/show/5154098.Caela_Carter,USA and Canada,3.74,https://www.goodreads.com/book/show/26795703-tumbling,26795703,       Tumbling ,Young Adult,Contemporary,432,2016,Fiction,21st century,14
7465440,Dana Alison Levy ,/author/show/7465440.Dana_Alison_Levy,Unknown,4.0,https://www.goodreads.com/book/show/26109090-the-family-fletcher-takes-rock-island,26109090,       The Family Fletcher Takes Rock Island ,Childrens,Realistic Fiction,272,2016,Fiction,21st century,1
8328556,Nina Rossing ,/author/show/8328556.Nina_Rossing,Unknown,3.78,https://www.goodreads.com/book/show/24955343-fjord-blue,24955343,       Fjord Blue ,Young Adult,Lgbt,256,2016,Fiction,21st century,14
8596769,Lauren   James ,/author/show/8596769.Lauren_James,Europe,4.01,https://www.goodreads.com/book/show/24550848-the-last-beginning,24550848,       The Last Beginning ,Young Adult,Lgbt,352,2016,Fiction,21st century,14
4632663,Corinne Duyvis ,/author/show/4632663.Corinne_Duyvis,Europe,3.96,https://www.goodreads.com/book/show/22020598-on-the-edge-of-gone,22020598,       On the Edge of Gone ,Young Adult,Science Fiction,456,2016,Fiction,21st century,14
6906923,Sofia Grey ,/author/show/6906923.Sofia_Grey,Unknown,3.84,https://www.goodreads.com/book/show/17288171-come-to-me,17288171,       Come to Me ,Fantasy,Romance,39,2013,Fiction,21st century,6
8427101,Dana Burkey ,/author/show/8427101.Dana_Burkey,USA and Canada,3.69,https://www.goodreads.com/book/show/25065889-just-pretending,25065889,       Just Pretending ,Young Adult,Romance,33,2014,Fiction,21st century,14
6624921,Amber Daulton ,/author/show/6624921.Amber_Daulton,USA and Canada,4.38,https://www.goodreads.com/book/show/26186483-timeless-honor,26186483,       Timeless Honor ,Science Fiction,See top shelves…,151,2015,Fiction,21st century,12
1155469,Brie Spangler ,/author/show/1155469.Brie_Spangler,Unknown,3.58,https://www.goodreads.com/book/show/25167846-beast,25167846,       Beast ,Young Adult,Lgbt,305,2016,Fiction,21st century,14
6578811,Aria Kane ,/author/show/6578811.Aria_Kane,USA and Canada,3.72,https://www.goodreads.com/book/show/27393815-a-titan-for-christmas,27393815,       A Titan for Christmas ,Romance,Science Fiction,52,2012,Fiction,21st century,11
186987,Julianne MacLean ,/author/show/186987.Julianne_MacLean,Unknown,3.65,https://www.goodreads.com/book/show/10285881-the-rebel,10285881,       The Rebel ,Romance,Romance,43,2011,Fiction,21st century,11
1361508,Norah Wilson ,/author/show/1361508.Norah_Wilson,USA and Canada,3.6,https://www.goodreads.com/book/show/9475240-needing-nita,9475240,       Needing Nita ,Romance,Contemporary,27,2010,Fiction,21st century,11
6999316,Rosalind Scarlett ,/author/show/6999316.Rosalind_Scarlett,USA and Canada,3.64,https://www.goodreads.com/book/show/17798569-the-submission-of-giuliana,17798569,       The Submission of Giuliana ,Erotica,Romance,94,2013,Fiction,21st century,5
14118411,Tara Sim ,/author/show/14118411.Tara_Sim,USA and Canada,3.84,https://www.goodreads.com/book/show/25760792-timekeeper,25760792,       Timekeeper ,Fantasy,Young Adult,414,2016,Fiction,21st century,6
7150942,T.F. Walsh ,/author/show/7150942.T_F_Walsh,Unknown,4.28,https://www.goodreads.com/book/show/27919040-cloaked,27919040,       Cloaked ,Romance,Paranormal,100,2016,Fiction,21st century,11
6315922,Elizabeth Briggs ,/author/show/6315922.Elizabeth_Briggs,USA and Canada,3.61,https://www.goodreads.com/book/show/23484829-more-than-exes,23484829,       More Than Exes ,Romance,Romance,134,2014,Fiction,21st century,11
2885331,Zannie Adams ,/author/show/2885331.Zannie_Adams,Unknown,3.85,https://www.goodreads.com/book/show/24582265-hold,24582265,       Hold ,Science Fiction,Romance,138,2007,Fiction,21st century,12
6443901,Kyra Lennon ,/author/show/6443901.Kyra_Lennon,Europe,3.52,https://www.goodreads.com/book/show/43618343-if-i-let-you-go,43618343,       If I Let You Go ,Romance,New Adult,87,2012,Fiction,21st century,11
7153244,Zeenat Mahal ,/author/show/7153244.Zeenat_Mahal,Asia,3.63,https://www.goodreads.com/book/show/18138113-the-contract,18138113,       The Contract ,Romance,Contemporary,108,2013,Fiction,21st century,11
17086835,Jen Katemi ,/author/show/17086835.Jen_Katemi,Unknown,3.95,https://www.goodreads.com/book/show/15042777-aphrodite-calling,15042777,       Aphrodite Calling ,Fantasy,Fantasy,53,2012,Fiction,21st century,6
6887024,Ana Blaze ,/author/show/6887024.Ana_Blaze,USA and Canada,3.81,https://www.goodreads.com/book/show/18365891-love-and-other-games,18365891,       Love and Other Games (A Very Sexy Short Story Collection) ,Romance,New Adult,242,2013,Fiction,21st century,11
51529,Natalie J. Damschroder ,/author/show/51529.Natalie_J_Damschroder,Europe,3.61,https://www.goodreads.com/book/show/27216238-if-you-believe-in-me,27216238,       If You Believe in Me ,Romance,Holiday,79,2012,Fiction,21st century,11
7706842,Shuchi Singh Kalra ,/author/show/7706842.Shuchi_Singh_Kalra,Asia,3.65,https://www.goodreads.com/book/show/20328900-done-with-men,20328900,       Done With Men ,Romance,Womens Fiction,109,2014,Fiction,21st century,11
8280771,Debbie   White ,/author/show/8280771.Debbie_White,USA and Canada,3.84,https://www.goodreads.com/book/show/36588713-sweet-indulgence,36588713,       Passport to Happiness ,Romance,Romance,164,2013,Fiction,21st century,11
