author_average_rating,author_gender,author_genres,author_id,author_name,author_page_url,author_rating_count,author_review_count,birthplace,book_average_rating,book_fullurl,book_id,book_title,genre_1,genre_2,num_ratings,num_reviews,pages,publish_date,score
4.15,female,"paranormal,romance,science-fiction,",7264582,Ember Shane ,/author/show/7264582.Ember_Shane,136,65,USA and Canada,4.48,https://www.goodreads.com/book/show/22744664-of-high-treason,22744664,       Of High Treason ,Fantasy,Romance,27,13,292,2014,496
3.35,female,"gay-lesbian,romance,",2726790,Lisa Marie Davis ,/author/show/2726790.Lisa_Marie_Davis,3144,331,USA and Canada,3.44,https://www.goodreads.com/book/show/5941535-when-love-comes-back-around,5941535,       When Love Comes Back Around ,Romance,Contemporary,241,15,63,September 1st 2008,1407
3.81,female,"science-fiction-fantasy,",329391,Jeanne C. Stein ,/author/show/329391.Jeanne_C_Stein,49296,2680,USA and Canada,3.53,https://www.goodreads.com/book/show/607559.The_Becoming,607559,       The Becoming ,Fantasy,Paranormal,5851,344,293,December 31st 2004,1044
3.97,female,"romance,",2620426,Keta Diablo ,/author/show/2620426.Keta_Diablo,1749,451,USA and Canada,3.71,https://www.goodreads.com/book/show/6480885-spank-me-twice,6480885,       Spank Me Twice ,Anthologies,Romance,31,0,78,2009,1517
3.86,female,"horror,mystery-thrillers,",1214140,Dana Fredsti ,/author/show/1214140.Dana_Fredsti,4385,778,USA and Canada,3.81,https://www.goodreads.com/book/show/12730666-plague-town,12730666,       Plague Town ,Horror,Fantasy,1522,280,350,January 1st 2012,544
4.18,female,"contemporary,thriller,",7373567,Lili St. Germain ,/author/show/7373567.Lili_St_Germain,78866,8775,Oceania,3.96,https://www.goodreads.com/book/show/18751827-seven-sons,18751827,       Seven Sons ,Dark,Romance,15516,1671,112,2014,1588
4.01,female,"science-fiction-fantasy,",1080585,Jocelynn Drake ,/author/show/1080585.Jocelynn_Drake,65366,6228,USA and Canada,3.67,https://www.goodreads.com/book/show/20564828-nightwalker,20564828,       Nightwalker ,Fantasy,Paranormal,9140,504,370,2008,1326
4.18,female,"romance,",7246093,Nashoda Rose ,/author/show/7246093.Nashoda_Rose,63490,6287,USA and Canada,4.11,https://www.goodreads.com/book/show/18068029-torn-from-you,18068029,       Torn from You ,Dark,Romance,15436,1324,305,December 18th 2013,1655
4.07,female,"young-adult,",15860946,C.L. Lynch ,/author/show/15860946.C_L_Lynch,639,165,USA and Canada,4.01,https://www.goodreads.com/book/show/33099043-chemistry,33099043,       Chemistry ,Horror,Romance,486,130,372,2016,600
4.0,female,"literature-fiction,",5267376,Demitria Lunetta ,/author/show/5267376.Demitria_Lunetta,15479,2164,Unknown,4.04,https://www.goodreads.com/book/show/12157407-in-the-after,12157407,       In the After ,Young Adult,Science Fiction,11103,1479,455,2013,648
4.03,female,"science-fiction-fantasy,romance,",46540,Eileen Wilks ,/author/show/46540.Eileen_Wilks,109721,5164,USA and Canada,3.79,https://www.goodreads.com/book/show/81617.Tempting_Danger,81617,       Tempting Danger ,Fantasy,Fantasy,10689,616,301,October 4th 2004,1620
3.82,female,"horror,",4524583,Jessica Meigs ,/author/show/4524583.Jessica_Meigs,2298,230,Unknown,3.64,https://www.goodreads.com/book/show/11299874-the-becoming,11299874,       The Becoming ,Horror,Horror,1104,118,220,2011,706
3.98,female,"romance,",10681321,Jade West ,/author/show/10681321.Jade_West,36312,7046,Europe,4.01,https://www.goodreads.com/book/show/23717004-dirty-bad-wrong,23717004,       Dirty Bad Wrong ,Erotica,Adult Fiction,4685,819,231,February 16th 2015,1968
4.26,female,"romance,",7242698,Margaret Madigan ,/author/show/7242698.Margaret_Madigan,1144,229,USA and Canada,3.62,https://www.goodreads.com/book/show/18267080-hero-for-hire,18267080,       Hero for Hire ,Horror,Science Fiction,79,20,70,2013,897
4.01,female,"horror,",8102183,Samie Sands ,/author/show/8102183.Samie_Sands,1025,275,Europe,3.73,https://www.goodreads.com/book/show/30077437-lockdown,30077437,       Lockdown ,Horror,Horror,120,49,194,2014,1096
3.94,female,"paranormal,",7212904,Tera Shanley ,/author/show/7212904.Tera_Shanley,1917,429,Unknown,4.0,https://www.goodreads.com/book/show/18303570-love-in-the-time-of-the-dead,18303570,       Love in the Time of the Dead ,Horror,Romance,544,80,229,October 20th 2013,1373
3.9,female,"children-s,",142845,Ann Whitford Paul ,/author/show/142845.Ann_Whitford_Paul,2398,491,Unknown,4.2,https://www.goodreads.com/book/show/18816335-twas-the-late-night-of-christmas,18816335,       'Twas the Late Night of Christmas ,Holiday,See top shelves…,15,6,24,2013,272
3.7,female,"young-adult,",6470349,Bisi Leyton ,/author/show/6470349.Bisi_Leyton,276,74,Europe,3.56,https://www.goodreads.com/book/show/15830181-wisteria,15830181,       Wisteria ,Young Adult,Horror,192,55,278,2012,1665
3.87,female,"young-adult,",5176055,Chrissy Peebles ,/author/show/5176055.Chrissy_Peebles,27262,1768,Unknown,3.52,https://www.goodreads.com/book/show/15832350-the-zombie-chronicles,15832350,       The Zombie Chronicles ,Horror,Horror,1668,156,287,2012,1778
3.75,female,"fairy-tales,",7032966,Kate Wolford ,/author/show/7032966.Kate_Wolford,493,105,Unknown,3.72,https://www.goodreads.com/book/show/23383013-krampusnacht,23383013,       Krampusnacht: Twelve Nights of Krampus ,Horror,Short Stories,219,45,205,2014,289
4.21,female,"children-s,fantasy,comics,",45230,Tove Jansson ,/author/show/45230.Tove_Jansson,105189,7349,Europe,4.4,https://www.goodreads.com/book/show/443103.Moominland_Midwinter,443103,       Moominland Midwinter ,Fantasy,Childrens,7504,375,168,1957,331
3.89,female,"mystery-thrillers,",14150,Martha Grimes ,/author/show/14150.Martha_Grimes,105189,6088,USA and Canada,4.0,https://www.goodreads.com/book/show/25176.The_Man_With_a_Load_of_Mischief,25176,       The Man With a Load of Mischief ,Mystery,Fiction,15000,477,272,1981,353
3.76,female,"romance,",7770350,Raine O'Tierney ,/author/show/7770350.Raine_O_Tierney,3714,759,USA and Canada,3.92,https://www.goodreads.com/book/show/23588008-bowl-full-of-cherries,23588008,       Bowl Full of Cherries ,Romance,Contemporary,547,122,214,2014,374
4.35,female,"children-s-books,",46688,Patricia Polacco ,/author/show/46688.Patricia_Polacco,81821,8253,USA and Canada,4.32,https://www.goodreads.com/book/show/281220.The_Trees_of_the_Dancing_Goats,281220,       The Trees of the Dancing Goats ,Holiday,Childrens,767,83,32,1996,391
4.07,female,"literature-fiction,",3249277,Jennifer Gooch Hummer ,/author/show/3249277.Jennifer_Gooch_Hummer,506,142,USA and Canada,4.1,https://www.goodreads.com/book/show/25648205-operation-tenley,25648205,       Operation Tenley ,Fantasy,Young Adult,31,15,200,2016,500
4.15,female,"contemporary,",4559483,J.M. Madden ,/author/show/4559483.J_M_Madden,23071,2862,USA and Canada,3.36,https://www.goodreads.com/book/show/13540134-the-awakening-society,13540134,       The Awakening Society ,Romance,Adult Fiction,244,25,28,2012,298
4.49,female,"science-fiction,",5449734,V.L. Jennings ,/author/show/5449734.V_L_Jennings,41,17,USA and Canada,4.38,https://www.goodreads.com/book/show/36130453-the-alien-mind,36130453,       The Alien Mind ,Science Fiction,See top shelves…,34,13,272,December 27th 2005,509
4.14,female,"literature-fiction,mystery-thrillers,",3220311,Iolanthe Woulff ,/author/show/3220311.Iolanthe_Woulff,112,52,USA and Canada,4.03,https://www.goodreads.com/book/show/7286455-she-s-my-dad,7286455,       She's My Dad ,Lgbt,Fiction,88,34,470,2009,299
4.03,female,"paranormal-romance,",7949493,Kia Carrington-Russell ,/author/show/7949493.Kia_Carrington_Russell,1262,386,Oceania,4.17,https://www.goodreads.com/book/show/22404103-phantom-wolf,22404103,       Phantom Wolf ,Fantasy,Young Adult,94,38,191,June 16th 2014,300
4.22,female,"young-adult,",5821744,Sharon Ledwith ,/author/show/5821744.Sharon_Ledwith,147,60,USA and Canada,4.03,https://www.goodreads.com/book/show/21777537-legend-of-the-timekeepers,21777537,       Legend of the Timekeepers ,Fantasy,Young Adult,30,13,148,August 27th 2013,545
4.64,female,"children-s,",6765086,Suzanne de Montigny ,/author/show/6765086.Suzanne_de_Montigny,117,72,USA and Canada,4.58,https://www.goodreads.com/book/show/28820817-the-legacy,28820817,       The Legacy ,Fantasy,Childrens,66,38,179,2012,575
3.89,female,"fantasy,",7047233,L.R.W. Lee ,/author/show/7047233.L_R_W_Lee,2052,567,Unknown,3.83,https://www.goodreads.com/book/show/41435119-blast-of-the-dragon-s-fury,41435119,       Blast of the Dragon's Fury ,Fantasy,Childrens,896,268,200,2013,723
4.31,female,"children-s-books,",49420,Janet Ahlberg ,/author/show/49420.Janet_Ahlberg,41687,1678,Europe,4.47,https://www.goodreads.com/book/show/402026.The_Jolly_Christmas_Postman,402026,       The Jolly Christmas Postman ,Holiday,Childrens,3243,142,64,January 1st 1991,861
4.18,female,"children-s-books,",16325,Jan Brett ,/author/show/16325.Jan_Brett,154703,6047,USA and Canada,4.24,https://www.goodreads.com/book/show/967494.The_Mitten,967494,       The Mitten ,Childrens,Childrens,73425,1231,32,1989,1145
3.92,female,"young-adult,",5042085,Nely Cab ,/author/show/5042085.Nely_Cab,1893,492,Latin America,3.8,https://www.goodreads.com/book/show/25431515-creatura,25431515,       Creatura ,Fantasy,Young Adult,1432,345,308,2011,496
3.64,female,"romance,",16154,Lisa Cach ,/author/show/16154.Lisa_Cach,10431,925,USA and Canada,3.68,https://www.goodreads.com/book/show/7916204-wake-unto-me,7916204,       Wake Unto Me ,Young Adult,Fantasy,2746,293,304,March 1st 2011,807
4.25,female,"literature-fiction,",6155239,Kathryn  Hewitt ,/author/show/6155239.Kathryn_Hewitt,52,15,USA and Canada,4.18,https://www.goodreads.com/book/show/14762476-snow,14762476,       Snow ,Young Adult,Christian Fiction,44,13,308,,500
4.67,female,"young-adult,",4173006,Greta Burroughs ,/author/show/4173006.Greta_Burroughs,90,52,USA and Canada,4.42,https://www.goodreads.com/book/show/8777371-gerald-and-the-wee-people,8777371,       Gerald and the Wee People ,Fantasy,See top shelves…,24,16,172,April 29th 2010,944
4.15,female,"children-s-books,",140320,Barbara Robinson ,/author/show/140320.Barbara_Robinson,46586,3142,USA and Canada,4.18,https://www.goodreads.com/book/show/239810.The_Best_Christmas_Pageant_Ever,239810,       The Best Christmas Pageant Ever ,Holiday,Fiction,41782,2565,128,1972,4210
3.92,female,"fiction,",4755802,Linda Cassidy Lewis ,/author/show/4755802.Linda_Cassidy_Lewis,767,161,USA and Canada,3.94,https://www.goodreads.com/book/show/40236392-the-brevity-of-roses,40236392,       The Brevity of Roses ,Romance,Contemporary,145,56,350,2011,699
3.85,female,"young-adult,",6539315,Erica Cameron ,/author/show/6539315.Erica_Cameron,711,296,USA and Canada,4.13,https://www.goodreads.com/book/show/25487377-taken-by-chance,25487377,       Taken by Chance ,Young Adult,Romance,45,11,300,2015,800
3.68,female,"romance,",255710,Janet  Miller ,/author/show/255710.Janet_Miller,1925,90,Unknown,3.56,https://www.goodreads.com/book/show/455760.Promises_to_Keep,455760,       Promises to Keep ,Science Fiction,Romance,718,33,275,2004,1228
3.86,female,"romance,",752898,Cheryl Brooks ,/author/show/752898.Cheryl_Brooks,12549,1055,USA and Canada,3.43,https://www.goodreads.com/book/show/2958520-slave,2958520,       Slave ,Romance,Science Fiction,2551,238,314,2008,1523
3.76,female,"romance,science-fiction-fantasy,",737162,Robin L. Rotham ,/author/show/737162.Robin_L_Rotham,6130,549,USA and Canada,3.45,https://www.goodreads.com/book/show/1587974.Alien_Overnight,1587974,       Alien Overnight ,Science Fiction,Science Fiction,1825,87,246,May 15th 2007,1577
4.0,female,"romance,",316262,Monette Michaels ,/author/show/316262.Monette_Michaels,7872,467,USA and Canada,3.85,https://www.goodreads.com/book/show/6922598-prime-obsession,6922598,       Prime Obsession ,Science Fiction,Romance,1377,70,196,2009,1717
3.58,female,"erotica,romance,",10520,Marly Chance ,/author/show/10520.Marly_Chance,1691,81,Unknown,3.48,https://www.goodreads.com/book/show/108891.Oath_of_Seduction,108891,       Oath of Seduction: Seducing Sharon ,Science Fiction,Romance,917,40,188,January 22nd 2002,1696
3.97,female,"children-s,",7215201,Edith Cohn ,/author/show/7215201.Edith_Cohn,409,99,USA and Canada,4.02,https://www.goodreads.com/book/show/20518878-spirit-s-key,20518878,       Spirit's Key ,Mystery,Animals,385,97,320,2014,225
4.43,female,"children-s,",5348132,Jennifer Lynn Alvarez ,/author/show/5348132.Jennifer_Lynn_Alvarez,2382,313,USA and Canada,4.3,https://www.goodreads.com/book/show/20483084-starfire,20483084,       Starfire ,Fantasy,Animals,953,147,272,September 1st 2014,243
3.91,female,"children-s-books,",328151,Laurel Snyder ,/author/show/328151.Laurel_Snyder,14968,3222,Unknown,3.95,https://www.goodreads.com/book/show/17883943-seven-stories-up,17883943,       Seven Stories Up ,Magical Realism,Childrens,569,128,240,2014,450
3.86,female,"children-s,",4890834,Erin E. Moulton ,/author/show/4890834.Erin_E_Moulton,1898,373,USA and Canada,4.01,https://www.goodreads.com/book/show/18371361-chasing-the-milky-way,18371361,       Chasing the Milky Way ,Childrens,Realistic Fiction,323,68,288,2014,424
4.05,female,"children-s-books,literature-fiction,",4832976,Michelle Cuevas ,/author/show/4832976.Michelle_Cuevas,4681,1069,Unknown,3.92,https://www.goodreads.com/book/show/20381983-beyond-the-laughing-sky,20381983,       Beyond the Laughing Sky ,Fantasy,Childrens,275,64,160,September 1st 2014,532
3.96,female,"young-adult,",895265,Padma Venkatraman ,/author/show/895265.Padma_Venkatraman,5950,1157,Asia,4.08,https://www.goodreads.com/book/show/18263530-a-time-to-dance,18263530,       A Time to Dance ,Young Adult,Poetry,2754,502,320,2014,518
4.09,female,"young-adult,science-fiction-fantasy,",945430,Kelly Barnhill ,/author/show/945430.Kelly_Barnhill,40105,8010,USA and Canada,4.02,https://www.goodreads.com/book/show/20312461-the-witch-s-boy,20312461,       The Witch's Boy ,Fantasy,Childrens,3208,588,384,August 25th 2014,578
4.2,female,"children-s-books,",5815760,Tara Dairman ,/author/show/5815760.Tara_Dairman,3363,673,USA and Canada,4.16,https://www.goodreads.com/book/show/18289482-all-four-stars,18289482,       All Four Stars ,Childrens,Realistic Fiction,2186,445,288,2014,583
3.99,female,"children-s,",7163011,Skila Brown ,/author/show/7163011.Skila_Brown,1753,423,Unknown,3.96,https://www.goodreads.com/book/show/18166935-caminar,18166935,       Caminar ,Historical,Poetry,1059,222,208,March 11th 2014,863
4.0,female,"religion,",156980,Julian of Norwich ,/author/show/156980.Julian_of_Norwich,4672,243,Asia,3.98,https://www.goodreads.com/book/show/370774.Revelations_of_Divine_Love,370774,       Revelations of Divine Love ,Religion,Spirituality,4382,214,240,1393,151
3.9,female,"children-s-books,",3091721,Kate Milford ,/author/show/3091721.Kate_Milford,17309,2949,USA and Canada,3.99,https://www.goodreads.com/book/show/18222716-greenglass-house,18222716,       Greenglass House ,Mystery,Childrens,8849,1676,376,2014,2884
3.67,female,"young-adult,",7734038,Ann  Hunter ,/author/show/7734038.Ann_Hunter,840,221,USA and Canada,4.56,https://www.goodreads.com/book/show/22032227-a-piece-of-sky,22032227,       A Piece of Sky ,Retellings,Fantasy,32,18,172,2014,3098
4.04,female,"literature-fiction,children-s-books,",178856,Deborah Wiles ,/author/show/178856.Deborah_Wiles,27432,3782,USA and Canada,4.1,https://www.goodreads.com/book/show/18527498-revolution,18527498,       Revolution ,Historical,Young Adult,3577,547,538,2014,3686
4.0,female,"children-s-books,historical-fiction,",137561,Jennifer L. Holm ,/author/show/137561.Jennifer_L_Holm,154916,14075,USA and Canada,3.87,https://www.goodreads.com/book/show/19156898-the-fourteenth-goldfish,19156898,       The Fourteenth Goldfish ,Childrens,Science Fiction,16158,2402,3,2014,7614
4.4,female,"biographies-memoirs,poetry,religion-spirituality,",248952,Thérèse de Lisieux ,/author/show/248952.Th_r_se_de_Lisieux,10732,572,Europe,4.39,https://www.goodreads.com/book/show/754771.Story_of_a_Soul,754771,"       The Story of a Soul: The Autobiography of St. Thérèse of Lisieux With Additional Writings, Prayers, and Sayings of St. Thérèse (Illustrated) ",Biography,Religion,10264,535,292,September 30th 1898,199
3.92,female,"religion,history,christian,",14417372,Elaine Pagels ,/author/show/14417372.Elaine_Pagels,30908,1658,Asia,3.9,https://www.goodreads.com/book/show/22470.The_Origin_of_Satan,22470,"       The Origin of Satan: How Christians Demonized Jews, Pagans and Heretics ",Religion,History,5604,196,240,1995,244
3.69,female,"literature-fiction,",21152,Fanny Burney ,/author/show/21152.Fanny_Burney,20167,997,Europe,3.66,https://www.goodreads.com/book/show/37638.Evelina,37638,       Evelina ,Classics,Fiction,13369,709,455,1778,2565
3.82,female,"romance,",7273,Connie Mason ,/author/show/7273.Connie_Mason,24005,1456,Unknown,3.66,https://www.goodreads.com/book/show/17279904-between-a-rake-and-a-hard-place,17279904,       Between a Rake and a Hard Place ,Romance,Romance,209,33,348,2014,1260
3.9,female,"romance,science-fiction-fantasy,",326338,Shanna Swendson ,/author/show/326338.Shanna_Swendson,44732,4347,Unknown,3.84,https://www.goodreads.com/book/show/603398.Enchanted_Inc_,603398,"       Enchanted, Inc. ",Fantasy,Womens Fiction,11505,1247,308,2005,995
4.18,female,"children-s-books,history,literature-fiction,",5306,Maud Hart Lovelace ,/author/show/5306.Maud_Hart_Lovelace,82155,3401,USA and Canada,4.31,https://www.goodreads.com/book/show/7898.Betsy_and_Joe,7898,       Betsy and Joe ,Classics,Young Adult,4428,132,336,1948,1106
3.86,female,"romance,",4879423,Sam Crescent ,/author/show/4879423.Sam_Crescent,156752,10020,Europe,3.56,https://www.goodreads.com/book/show/15738351-his-possession,15738351,       His Possession ,Erotica,Adult Fiction,1731,82,176,2012,952
